time,open,high,low,close,Volume,MA_30min,MA_4h,log_returns_%,Volatility_30min,Volume_USD
2024-12-04 15:41:00+01:00,96508.01,96508.01,96394.99,96457.1,53.42121,95882.88533333334,,-0.05276601680086659,59.871434353990495,5152854.995091001
2024-12-04 15:42:00+01:00,96457.1,96560.0,96420.14,96478.42,49.61731,95912.61833333335,,0.02210064801625437,59.87723092150097,4786999.6734502
2024-12-04 15:43:00+01:00,96478.42,96486.93,96353.3,96353.3,45.8631,95938.309,,-0.12977119901132914,63.4175032231499,4419061.03323
2024-12-04 15:44:00+01:00,96353.3,96381.65,96336.04,96349.2,41.62059,95966.34966666668,,-0.004255263943767949,61.941030770034736,4010110.550028
2024-12-04 15:45:00+01:00,96349.2,96358.54,96124.0,96137.1,56.2734,95986.79233333333,,-0.22037940969545422,70.20754595563173,5409961.48314
2024-12-04 15:46:00+01:00,96137.1,96222.22,96097.39,96115.99,57.69163,96004.456,,-0.02196063541536709,70.16890874986026,5545088.132163701
2024-12-04 15:47:00+01:00,96116.0,96235.47,96086.09,96200.03,61.55882,96023.39033333333,,0.08739782088813994,70.66167196834095,5921960.3307646
2024-12-04 15:48:00+01:00,96200.02,96200.03,96076.01,96130.37,45.74483,96041.97466666666,,-0.07243784970657492,70.89610391077746,4397467.4334871
2024-12-04 15:49:00+01:00,96130.36,96284.0,96114.49,96266.35,36.8134,96063.06266666666,,0.1413537846608735,72.50296215306238,3543891.6490900004
2024-12-04 15:50:00+01:00,96266.35,96377.54,96060.0,96172.0,48.55496,96080.463,,-0.09805738571340057,74.22517024905316,4669627.61312
2024-12-04 15:51:00+01:00,96172.0,96172.0,96000.0,96030.43,66.80116,96090.99333333335,,-0.14731346071125,77.03000577729698,6414944.119298799
2024-12-04 15:52:00+01:00,96030.43,96148.0,96018.87,96126.98,25.58998,96104.75233333332,,0.10049053859018124,77.91254905016878,2459887.4956604
2024-12-04 15:53:00+01:00,96126.98,96218.0,96126.98,96196.02,28.54627,96121.524,,0.07179588813157409,78.10572574226678,2746037.5598454
2024-12-04 15:54:00+01:00,96196.01,96218.0,96130.62,96138.59,39.01951,96133.55933333332,,-0.059718842809209964,78.1282460083059,3751280.6738908994
2024-12-04 15:55:00+01:00,96138.59,96218.0,96082.0,96215.99,36.43933,96148.78000000001,,0.08047638291464386,78.50925826508448,3506046.2108867
2024-12-04 15:56:00+01:00,96216.0,96232.0,96000.0,96056.14,126.33522,96157.98466666667,,-0.16627478650027955,82.1158956394813,12135273.579250801
2024-12-04 15:57:00+01:00,96056.13,96077.51,95916.61,96010.69,61.39767,96165.74833333332,,-0.047327277540165684,82.44969036097048,5894832.6610923
2024-12-04 15:58:00+01:00,96010.69,96026.57,95978.55,96021.21,24.88901,96172.47166666668,,0.010956512965324417,82.30834006864957,2389872.8559021
2024-12-04 15:59:00+01:00,96021.2,96021.21,95784.26,95822.99,153.87232,96173.882,,-0.20664692551368133,86.85836945086314,14744505.7806368
2024-12-04 16:00:00+01:00,95822.99,95823.0,95500.0,95644.84,203.19382,96170.32333333332,,-0.18608875591234728,90.27150941077582,19434440.402888797
2024-12-04 16:01:00+01:00,95644.84,95663.79,95411.47,95607.99,94.23187,96167.488,,-0.03853537796643141,90.05993472523664,9009319.6846413
2024-12-04 16:02:00+01:00,95608.0,95822.28,95576.92,95822.28,86.85989,96162.871,,0.22388318159750842,87.1582835697245,8323112.7003492
2024-12-04 16:03:00+01:00,95822.28,95926.81,95805.35,95829.14,59.13314,96152.33133333334,,0.0071588303420157045,82.91899807623393,5666677.9516996
2024-12-04 16:04:00+01:00,95829.13,95943.76,95825.34,95899.98,49.42036,96140.859,,0.07389592485855585,82.2877983317706,4739411.5355928
2024-12-04 16:05:00+01:00,95899.98,96008.4,95828.0,96004.01,71.40127,96129.26266666668,,0.10841880899953818,82.19429282335405,6854808.239092699
2024-12-04 16:06:00+01:00,96004.01,96169.04,95979.6,96116.75,43.19106,96122.62133333334,,0.11736369660509324,83.86597863136194,4151384.316255
2024-12-04 16:07:00+01:00,96116.74,96169.04,96115.28,96166.24,38.39751,96120.36633333332,,0.051476213359104815,83.50236559171596,3692544.1620624
2024-12-04 16:08:00+01:00,96166.24,96185.55,96126.98,96166.78,28.72155,96116.29733333335,,0.0005615260447739887,83.10737376066204,2762058.980109
2024-12-04 16:09:00+01:00,96166.77,96166.77,96025.37,96099.76,32.82421,96104.82266666667,,-0.06971572142970675,80.3592329172493,3154398.7031896
2024-12-04 16:10:00+01:00,96099.76,96386.2,96099.76,96312.5,80.0711,96098.30566666667,,0.22112945057493816,85.53630711951097,7711847.818750001
2024-12-04 16:11:00+01:00,96312.51,96348.0,96284.16,96312.01,54.67759,96093.46933333334,,-0.0005087618392945878,85.30625380678805,5266108.5948559
2024-12-04 16:12:00+01:00,96312.01,96346.77,96202.02,96216.0,30.79561,96084.72200000001,,-0.0997361453625967,86.12469114533287,2963030.41176
2024-12-04 16:13:00+01:00,96216.0,96249.8,96108.94,96108.95,36.30545,96076.577,,-0.11132202145923215,85.68963014296037,3489278.6787775
2024-12-04 16:14:00+01:00,96108.95,96126.99,96017.12,96044.01,26.84924,96066.40400000001,,-0.06759198762529608,86.04261900892412,2578708.6750524
2024-12-04 16:15:00+01:00,96044.01,96046.51,95936.51,95936.51,46.12548,96059.71766666666,,-0.11199054074385534,82.37025035988292,4425117.5732748
2024-12-04 16:16:00+01:00,95936.52,95936.52,95850.01,95879.99,36.0578,96051.85100000001,,-0.05893132408914149,82.63718721839618,3457221.5034220004
2024-12-04 16:17:00+01:00,95880.0,95955.07,95815.99,95867.98,32.60699,96040.78266666667,,-0.012526860144296902,81.5940914566208,3125966.2651802003
2024-12-04 16:18:00+01:00,95867.98,95938.12,95807.47,95851.24,48.0917,96031.47833333333,,-0.017463037918198733,81.17365649541281,4609649.0787080005
2024-12-04 16:19:00+01:00,95851.25,95936.51,95841.26,95897.71,18.5075,96019.19033333333,,0.04846962751010202,78.94148404807932,1774826.867825
2024-12-04 16:20:00+01:00,95897.71,96011.99,95884.17,95912.64,40.21096,96010.545,,0.015567460285790672,78.1457405695836,3856739.3305344
2024-12-04 16:21:00+01:00,95912.65,95996.0,95884.28,95928.27,32.08268,96007.13966666667,,0.01629475176551075,75.86478270665178,3077635.9893636005
2024-12-04 16:22:00+01:00,95928.27,96049.99,95921.28,96015.51,25.96929,96003.42399999998,,0.09090162338917616,75.63672580475597,2493454.6236879
2024-12-04 16:23:00+01:00,96015.51,96056.9,95904.01,95979.99,27.44146,95996.223,,-0.03700086762995405,75.03266023071153,2633831.0563854002
2024-12-04 16:24:00+01:00,95979.99,96027.99,95939.4,95998.99,27.98761,95991.56966666666,,0.019793833743698416,74.76726819085674,2686782.2925139
2024-12-04 16:25:00+01:00,95998.99,96134.6,95993.01,96105.48,43.49488,95987.88599999998,,0.11086677046882282,75.50042401666332,4180096.3199424
2024-12-04 16:26:00+01:00,96105.49,96212.87,96105.48,96112.13,54.16952,95989.75233333334,,0.006919241169077685,72.15279393267426,5206347.9482776
2024-12-04 16:27:00+01:00,96112.12,96176.0,96100.0,96108.0,45.36446,95992.99600000001,,-0.004297156599191951,71.84438954124398,4359887.52168
2024-12-04 16:28:00+01:00,96108.0,96159.98,96054.52,96085.51,46.09471,95995.13933333333,,-0.023403495885640148,71.92259763257984,4429033.718652099
2024-12-04 16:29:00+01:00,96085.52,96124.33,96080.0,96094.73,27.80465,96004.19733333333,,0.009595159218310794,65.99116622967495,2671880.3344945
2024-12-04 16:30:00+01:00,96094.74,96154.52,95950.85,95971.99,51.7438,96015.10233333334,,-0.1278097701760335,63.255701604888124,4965955.456162
2024-12-04 16:31:00+01:00,95971.99,96043.37,95936.48,95986.39,37.65143,96027.71566666666,,0.015003252295625295,62.885839778576326,3614024.8440377
2024-12-04 16:32:00+01:00,95986.39,96095.24,95974.45,96032.01,100.09257,96034.70666666668,,0.047516280583881104,56.1469849258262,9612090.6831657
2024-12-04 16:33:00+01:00,96032.0,96056.0,95841.26,95890.41,86.15686,96036.74900000001,,-0.14755965008479108,59.77121176221087,8261616.629712599
2024-12-04 16:34:00+01:00,95890.41,95936.9,95850.76,95923.81,33.28842,96037.54333333332,,0.03482536418578007,59.14139962965664,3193152.0752802
2024-12-04 16:35:00+01:00,95923.8,96080.0,95910.7,96049.52,115.00621,96039.06033333331,,0.13096612739726973,59.954532439783165,11046291.2675192
2024-12-04 16:36:00+01:00,96049.53,96094.5,96009.48,96052.92,68.81705,96036.93266666666,,0.003539778047947246,57.82575322268751,6610078.598285999
2024-12-04 16:37:00+01:00,96052.92,96061.15,95942.0,95955.3,55.77008,96029.90133333333,,-0.10168315545152182,58.79388488354955,5351434.757424
2024-12-04 16:38:00+01:00,95954.64,95954.64,95815.35,95815.36,30.48827,96018.18733333332,,-0.14594518769383466,61.57044708278153,2921244.5658272
2024-12-04 16:39:00+01:00,95815.35,95862.74,95738.53,95862.74,97.71301,96010.28666666667,,0.049437051979318164,61.57318344413653,9367036.8722474
2024-12-04 16:40:00+01:00,95862.74,95952.0,95860.48,95928.0,63.42961,95997.47,,0.06805334034231413,54.12139542457832,6084675.628079999
2024-12-04 16:41:00+01:00,95928.0,95973.24,95904.76,95940.01,21.91572,95985.06999999999,,0.012519022859180579,54.20475551433213,2102594.3959572
2024-12-04 16:42:00+01:00,95940.01,95940.01,95850.47,95865.37,20.9452,95973.38233333333,,-0.0778288948596396,53.64333198106916,2007919.347724
2024-12-04 16:43:00+01:00,95865.36,95940.0,95850.47,95924.24,35.01239,95967.22533333334,,0.0613901888104366,52.72071477183586,3358536.9013336003
2024-12-04 16:44:00+01:00,95924.23,95968.26,95913.48,95928.03,21.79319,95963.35933333333,,0.003950956640209679,52.062371854702256,2090577.7841156998
2024-12-04 16:45:00+01:00,95928.03,96022.47,95900.0,96022.47,37.44267,95966.22466666668,,0.09840037678489028,51.60081069106582,3595337.6567949
2024-12-04 16:46:00+01:00,96022.47,96179.99,96022.46,96176.0,87.54649,95976.09166666666,,0.15976197173232837,54.86108928566008,8419871.222240001
2024-12-04 16:47:00+01:00,96176.01,96176.01,95985.62,95985.63,29.32558,95980.01333333334,,-0.19813535332619253,61.3736397752103,2814834.2714154
2024-12-04 16:48:00+01:00,95985.63,96031.74,95942.25,95983.04,36.81874,95984.40666666668,,-0.002698356976861384,61.310756434419794,3533974.5941695995
2024-12-04 16:49:00+01:00,95983.05,96028.0,95936.5,95976.0,22.47551,95987.01633333335,,-0.007334898114880431,61.031046597160696,2157109.54776
2024-12-04 16:50:00+01:00,95976.0,95979.99,95884.28,95895.12,40.09568,95986.43233333333,,-0.08430659579256297,62.07283736254346,3844980.0450816
2024-12-04 16:51:00+01:00,95895.13,95916.0,95712.7,95736.8,83.00839,95980.05,,-0.1652334705205239,65.72014234012615,7946957.631752001
2024-12-04 16:52:00+01:00,95736.81,95793.22,95682.0,95777.78,24.65529,95972.12566666667,,0.04279569798336057,64.72679504623233,2361428.9414562
2024-12-04 16:53:00+01:00,95777.78,95813.58,95735.77,95751.98,48.48496,95964.52533333332,,-0.02694098312038582,64.65950689106756,4642530.9202208
2024-12-04 16:54:00+01:00,95751.98,95791.51,95736.0,95759.66,19.76546,95956.54766666667,,0.008020400226464,64.5867598905979,1892733.7293436
2024-12-04 16:55:00+01:00,95759.66,95803.96,95722.0,95775.93,30.04789,95945.56266666668,,0.01698900975961752,62.6120643558419,2877864.6092876997
2024-12-04 16:56:00+01:00,95775.94,95775.94,95650.0,95660.88,46.10978,95930.521,,-0.12019633408141338,64.17730025662816,4410902.1314064
2024-12-04 16:57:00+01:00,95660.87,95762.61,95640.32,95751.12,24.01903,95918.625,,0.09428876631094849,65.80051895239173,2299849.0238136
2024-12-04 16:58:00+01:00,95751.13,95779.98,95662.0,95682.6,17.33446,95905.19466666666,,-0.0715861374120713,66.25404746212645,1658606.202396
2024-12-04 16:59:00+01:00,95682.6,95742.81,95660.01,95742.81,14.62443,95893.46399999999,,0.06290701112830618,66.97016778485029,1400184.0228483
2024-12-04 17:00:00+01:00,95742.8,95755.83,95700.0,95701.35,30.95649,95884.44266666665,,-0.04331289149603516,65.23867986528364,2962577.8842615
2024-12-04 17:01:00+01:00,95701.36,95777.78,95624.04,95777.78,39.67097,95877.48900000002,,0.07983115868457707,66.23512836098003,3799597.4370465996
2024-12-04 17:02:00+01:00,95777.77,95820.0,95640.89,95640.89,27.63225,95864.45166666666,,-0.14302682526835261,68.15354882672045,2642772.9827024997
2024-12-04 17:03:00+01:00,95640.9,95691.7,95593.73,95593.74,19.72403,95854.56266666666,,-0.049311153482404245,65.8556024922599,1885493.7955722
2024-12-04 17:04:00+01:00,95593.74,95603.98,95508.06,95563.96,30.76367,95842.56766666667,,-0.031157520979716843,65.61432569515993,2939898.1293332004
2024-12-04 17:05:00+01:00,95563.96,95563.97,95465.0,95489.92,48.25513,95823.91433333333,,-0.07750693543259128,63.105627133227635,4607878.5032896
2024-12-04 17:06:00+01:00,95489.92,95535.31,95459.0,95535.3,30.12668,95806.66033333333,,0.04751205192033878,63.662261773374624,2878161.411804
2024-12-04 17:07:00+01:00,95535.3,95567.29,95460.64,95524.01,33.22378,95792.284,,-0.01181831967586023,62.62438891228898,3173668.6929577994
2024-12-04 17:08:00+01:00,95524.01,95525.67,95443.0,95443.0,21.71544,95779.872,,-0.0848418843226769,60.8048808852012,2072586.73992
2024-12-04 17:09:00+01:00,95443.01,95443.01,95220.88,95312.0,74.10229,95761.514,,-0.13734897705854263,62.33689470222844,7062837.46448
2024-12-04 17:10:00+01:00,95312.0,95312.35,95244.03,95279.99,33.31408,95739.91366666667,,-0.033590079311278186,61.19965581415732,3174165.2092592
2024-12-04 17:11:00+01:00,95279.98,95314.66,95168.05,95238.1,70.41107,95716.51666666666,,-0.04397482745607568,61.06889598061192,6705816.525767
2024-12-04 17:12:00+01:00,95238.09,95328.22,95238.09,95326.5,29.51318,95698.55433333333,,0.09277694423927452,62.52531343182387,2813388.1532699997
2024-12-04 17:13:00+01:00,95327.05,95399.1,95290.47,95290.47,69.36949,95677.42866666666,,-0.03780356012278268,61.59143922501199,6610251.3057603
2024-12-04 17:14:00+01:00,95290.47,95290.48,95199.02,95203.5,59.15191,95653.27766666668,,-0.09130998324263809,62.149421945752856,5631468.863685
2024-12-04 17:15:00+01:00,95203.51,95308.22,95203.5,95230.01,62.95871,95626.86233333332,,0.027841738747813972,60.27824646167866,5995558.5828871
2024-12-04 17:16:00+01:00,95230.0,95230.01,95100.3,95132.46,73.27048,95592.07766666665,,-0.10248869804937125,55.29103936974363,6970401.0077808015
2024-12-04 17:17:00+01:00,95132.46,95132.47,95024.43,95064.01,91.3104,95561.357,,-0.07197820543700553,50.9526253949181,8680332.778703999
2024-12-04 17:18:00+01:00,95064.0,95082.96,95010.0,95052.02,159.00711,95530.323,,-0.012613349874692746,50.86554602915597,15113946.999862202
2024-12-04 17:19:00+01:00,95052.01,95136.1,95036.01,95122.22,46.3344,95501.86366666666,,0.07382703691992133,52.69459387236175,4407430.990368
2024-12-04 17:20:00+01:00,95122.22,95238.1,95000.0,95220.61,187.68807,95479.38000000002,,0.10338189125707413,54.981514336476494,17871772.5151227
2024-12-04 17:21:00+01:00,95220.61,95276.16,95081.49,95271.99,73.50207,95463.88633333333,,0.05394435400216905,52.333470136229856,7002688.478019301
2024-12-04 17:22:00+01:00,95271.99,95272.0,95120.0,95137.94,52.43022,95442.55833333333,,-0.1408015035205871,54.190226636867564,4988103.1245468
2024-12-04 17:23:00+01:00,95137.93,95183.16,95056.01,95056.02,45.89978,95419.35966666667,,-0.08614364521973315,54.843913802174704,4363050.4056756
2024-12-04 17:24:00+01:00,95056.01,95058.64,94906.76,94947.67,90.56275,95392.29333333335,,-0.11405042896240536,55.90921159751967,8598722.101292498
2024-12-04 17:25:00+01:00,94947.67,94964.76,94860.0,94929.99,73.09909,95364.09533333333,,-0.018622517310447863,55.5831507791055,6939295.882709101
2024-12-04 17:26:00+01:00,94930.0,95067.11,94893.35,95067.1,89.5742,95344.30266666667,,0.14432855134869937,58.706619022609416,8515559.428820001
2024-12-04 17:27:00+01:00,95067.11,95104.71,94984.12,94984.13,55.5509,95318.73633333333,,-0.0873133052294342,57.15732140927962,5276453.907217
2024-12-04 17:28:00+01:00,94984.13,95099.99,94955.27,95099.99,27.16893,95299.31600000002,,0.12190393847510617,60.073480541331065,2583764.9713107003
2024-12-04 17:29:00+01:00,95100.0,95100.0,95004.0,95004.01,35.72272,95274.68933333334,,-0.10097631628507155,59.87263151800584,3393801.6481072
2024-12-04 17:30:00+01:00,95004.0,95032.0,94902.69,95031.99,47.80144,95252.37733333334,,0.029447052350277798,60.26068957060016,4542665.9680656
2024-12-04 17:31:00+01:00,95032.0,95170.43,94703.16,95100.0,198.52849,95229.78466666667,,0.0715397791824364,60.01275183948921,18880059.399
2024-12-04 17:32:00+01:00,95099.99,95178.13,94923.68,95064.0,113.92171,95210.55500000001,,-0.03786205636194105,57.79542707470926,10829853.43944
2024-12-04 17:33:00+01:00,95064.0,95206.35,95033.1,95188.0,57.67671,95197.03033333334,,0.1303534444404427,60.95936079672145,5490130.67148
2024-12-04 17:34:00+01:00,95188.01,95253.54,95148.0,95180.68,44.0479,95184.25433333333,,-0.007690340662777069,60.92001881211606,4192509.0745719997
2024-12-04 17:35:00+01:00,95180.67,95180.67,95023.56,95068.17,37.52194,95170.196,,-0.11827668142666883,61.92830771084738,3567142.1706498
2024-12-04 17:36:00+01:00,95068.16,95130.7,94986.4,94986.4,60.61568,95151.89933333333,,-0.08604897535008674,62.01765854312792,5757665.226751999
2024-12-04 17:37:00+01:00,94986.4,95054.95,94933.42,95016.02,45.04045,95134.96633333334,,0.031178550504732158,62.37062929858296,4279564.298009
2024-12-04 17:38:00+01:00,95016.02,95140.0,94936.68,95114.22,58.37847,95124.007,,0.10329762244233169,63.662035552328916,5552622.6388434
2024-12-04 17:39:00+01:00,95114.23,95146.19,94994.4,95019.57,32.8807,95114.25933333334,,-0.09956148017505366,62.49396354765683,3124309.975299
2024-12-04 17:40:00+01:00,95019.56,95019.57,94875.24,94891.98,31.16105,95101.32566666667,,-0.13436783512818007,64.56561997005619,2956933.733379
2024-12-04 17:41:00+01:00,94891.97,94920.64,94848.13,94872.26,34.46138,95089.13100000001,,-0.020783684081872696,64.44074444755071,3269429.0033187997
2024-12-04 17:42:00+01:00,94872.26,94872.27,94818.18,94825.41,30.48411,95072.42800000001,,-0.049394387345439564,62.94838313284924,2890668.2292351
2024-12-04 17:43:00+01:00,94825.41,94864.52,94773.22,94841.34,54.33997,95057.457,,0.01679788369595666,63.045074634055865,5153675.5703598
2024-12-04 17:44:00+01:00,94841.34,94867.87,94833.33,94855.67,27.39995,95045.86266666667,,0.015108303528103514,62.30260221542454,2599040.6152165
2024-12-04 17:45:00+01:00,94855.68,94916.41,94788.01,94898.11,41.08912,95034.79933333333,,0.04473165246843589,62.53900700758714,3899279.8295632
2024-12-04 17:46:00+01:00,94898.12,94911.99,94716.0,94786.01,50.59676,95023.251,,-0.11819651856012582,62.98554620321028,4795864.9993276
2024-12-04 17:47:00+01:00,94786.0,94907.84,94786.0,94897.99,26.37462,95017.71699999999,,0.11807006706822758,64.71397793686539,2502898.4250138
2024-12-04 17:48:00+01:00,94897.99,94935.66,94755.79,94755.8,60.61568,95007.84300000001,,-0.14994693925365052,67.46940910510932,5743687.250944
2024-12-04 17:49:00+01:00,94755.79,94919.2,94755.79,94839.63,58.84273,94998.42333333334,,0.08843040727603618,67.82658043526142,5580622.7413899
2024-12-04 17:50:00+01:00,94839.63,94839.64,94620.01,94664.52,157.67638,94979.887,,-0.18480867024767902,69.79954324013693,14926358.828037601
2024-12-04 17:51:00+01:00,94664.52,94685.85,94588.23,94604.66,60.09511,94957.64266666668,,-0.0632538292772778,69.28571981070834,5685277.4492126005
2024-12-04 17:52:00+01:00,94604.66,94725.99,94587.83,94711.98,53.58176,94943.444,,0.11337620559491443,69.64922355178972,5074834.5814848
2024-12-04 17:53:00+01:00,94711.98,94856.75,94692.03,94847.99,49.16465,94936.50966666666,,0.14350078588836354,71.98883760335741,4663168.2315535005
2024-12-04 17:54:00+01:00,94848.0,94950.0,94790.32,94940.01,58.33788,94936.25433333333,,0.09697136511356376,71.73584763869235,5538598.910578799
2024-12-04 17:55:00+01:00,94940.0,94973.88,94922.63,94968.72,25.91889,94937.54533333333,,0.03023557707823206,71.80076227661526,2461483.8071208
2024-12-04 17:56:00+01:00,94968.72,94984.13,94830.05,94864.0,62.10559,94930.77533333332,,-0.11032872586187387,70.510975199354,5891584.6897599995
2024-12-04 17:57:00+01:00,94863.99,95000.0,94847.81,94951.99,49.26885,94929.704,,0.09271084728164332,70.82619171434914,4678175.3525115
2024-12-04 17:58:00+01:00,94952.0,94962.43,94865.96,94902.55,41.93505,94923.12266666666,,-0.05208197930643381,69.07079148095838,3979743.1793775
2024-12-04 17:59:00+01:00,94902.55,94945.12,94847.81,94847.81,31.39846,94917.916,,-0.05769686183315085,68.23523310026366,2978075.1683726
2024-12-04 18:00:00+01:00,94847.81,94945.0,94785.26,94930.52,137.26149,94914.53366666666,,0.08716485726977044,69.19173349665722,13030304.621674802
2024-12-04 18:01:00+01:00,94930.52,95060.74,94917.43,95050.67,74.95994,94912.88933333333,,0.12648622320846906,70.63972106108056,7124992.520159801
2024-12-04 18:02:00+01:00,95050.68,95085.97,95000.01,95085.97,30.72654,94913.62166666666,,0.03713119197391874,70.641918095755,2921662.8606438
2024-12-04 18:03:00+01:00,95085.97,95099.98,95013.11,95026.01,30.14143,94908.222,,-0.06307861502272441,68.82750623751659,2864219.8285943
2024-12-04 18:04:00+01:00,95026.02,95142.04,95016.63,95081.89,31.00773,94904.929,,0.05878766911774607,69.35273428027232,2948273.5730097
2024-12-04 18:05:00+01:00,95081.88,95081.89,94889.88,94889.88,26.77377,94898.986,,-0.2021458929230794,72.6779842328361,2540559.8224476
2024-12-04 18:06:00+01:00,94889.89,94947.96,94751.85,94751.86,30.6755,94891.168,,-0.14555869859553922,74.27150009809488,2906560.68143
2024-12-04 18:07:00+01:00,94751.85,94809.7,94723.24,94809.7,26.68046,94884.29066666665,,0.061025032496026366,74.66264085699366,2529566.408462
2024-12-04 18:08:00+01:00,94809.69,94888.0,94776.51,94873.53,25.42492,94876.26766666668,,0.06730168229349882,73.84425847113813,2412151.9103676
2024-12-04 18:09:00+01:00,94873.53,94888.0,94752.0,94767.99,20.79246,94867.88166666665,,-0.11130475108604529,74.12270977002699,1970459.6413554
2024-12-04 18:10:00+01:00,94768.0,94859.48,94704.31,94814.48,26.50883,94865.29833333332,,0.04904461992912418,72.44981363378325,2513420.9318584
2024-12-04 18:11:00+01:00,94814.48,94828.88,94700.02,94749.99,29.866,94861.22266666667,,-0.06804017914110534,72.93172988590044,2829803.20134
2024-12-04 18:12:00+01:00,94749.99,94778.56,94685.51,94685.71,28.51833,94856.566,,-0.06786471870622071,73.17927692603816,2700278.3240643
